NEWCODE,HTS_MASTER_CODE,COUNTRY,NEWRATE,NEWRATE_CLEAN,RATE_MODIFIER,ADDITIONAL_DUTY_PCT,ADDITIONAL_VALUE,ADDITIONAL_UNIT,TRADEPROGRAM,MATCH_PRIORITY
9903.04.10,0406.40.58,Luxembourg,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.10,0406.40.58,Malta,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.10,0406.40.58,Netherlands,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.10,0406.40.58,Poland,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.10,0406.40.58,Portugal,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.10,0406.40.58,Romania,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.10,0406.40.58,Slovakia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.10,0406.40.58,Slovenia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.10,0406.40.58,Spain,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.10,0406.40.58,Sweden,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.10,0406.40.70,Austria,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.10,0406.40.70,Belgium,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.10,0406.40.70,Bulgaria,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.10,0406.40.70,Croatia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.10,0406.40.70,Cyprus,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.10,0406.40.70,Czech Republic,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.10,0406.40.70,Denmark,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.10,0406.40.70,Estonia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.10,0406.40.70,Finland,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.10,0406.40.70,France,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.10,0406.40.70,Germany,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.10,0406.40.70,Greece,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.10,0406.40.70,Hungary,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.10,0406.40.70,Ireland,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.10,0406.40.70,Italy,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.10,0406.40.70,Latvia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.10,0406.40.70,Lithuania,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.10,0406.40.70,Luxembourg,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.10,0406.40.70,Malta,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.10,0406.40.70,Netherlands,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.10,0406.40.70,Poland,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.10,0406.40.70,Portugal,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.10,0406.40.70,Romania,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.10,0406.40.70,Slovakia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.10,0406.40.70,Slovenia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.10,0406.40.70,Spain,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.10,0406.40.70,Sweden,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.44,Austria,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.44,Belgium,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.44,Bulgaria,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.44,Croatia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.44,Cyprus,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.44,Czech Republic,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.44,Denmark,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.44,Estonia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.44,Finland,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.44,France,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.44,Germany,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.44,Greece,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.44,Hungary,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.44,Ireland,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.44,Italy,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.44,Latvia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.44,Lithuania,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.44,Luxembourg,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.44,Malta,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.44,Netherlands,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.44,Poland,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.44,Portugal,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.44,Romania,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.44,Slovakia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.44,Slovenia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.44,Spain,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.44,Sweden,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.48,Austria,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.48,Belgium,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.48,Bulgaria,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.48,Croatia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.48,Cyprus,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.48,Czech Republic,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.48,Denmark,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.48,Estonia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.48,Finland,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.48,France,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.48,Germany,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.48,Greece,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.48,Hungary,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.48,Ireland,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.48,Italy,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.48,Latvia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.48,Lithuania,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.48,Luxembourg,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.48,Malta,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.48,Netherlands,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.48,Poland,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.48,Portugal,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.48,Romania,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.48,Slovakia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.48,Slovenia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.48,Spain,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.20.48,Sweden,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.44,Austria,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.44,Belgium,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.44,Bulgaria,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.44,Croatia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.44,Cyprus,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.44,Czech Republic,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.44,Denmark,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.44,Estonia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.44,Finland,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.44,France,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.44,Germany,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.44,Greece,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.44,Hungary,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.44,Ireland,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.44,Italy,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.44,Latvia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.44,Lithuania,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.44,Luxembourg,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.44,Malta,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.44,Netherlands,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.44,Poland,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.44,Portugal,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.44,Romania,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.44,Slovakia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.44,Slovenia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.44,Spain,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.44,Sweden,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.48,Austria,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.48,Belgium,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.48,Bulgaria,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.48,Croatia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.48,Cyprus,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.48,Czech Republic,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.48,Denmark,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.48,Estonia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.48,Finland,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.48,France,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.48,Germany,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.48,Greece,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.48,Hungary,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.48,Ireland,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.48,Italy,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.48,Latvia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.48,Lithuania,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.48,Luxembourg,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.48,Malta,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.48,Netherlands,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.48,Poland,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.48,Portugal,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.48,Romania,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.48,Slovakia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.48,Slovenia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.48,Spain,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.30.48,Sweden,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.16,Austria,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.16,Belgium,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.16,Bulgaria,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.16,Croatia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.16,Cyprus,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.16,Czech Republic,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.16,Denmark,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.16,Estonia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.16,Finland,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.16,France,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.16,Germany,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.16,Greece,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.16,Hungary,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.16,Ireland,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.16,Italy,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.16,Latvia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.16,Lithuania,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.16,Luxembourg,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.16,Malta,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.16,Netherlands,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.16,Poland,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.16,Portugal,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.16,Romania,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.16,Slovakia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.16,Slovenia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.16,Spain,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.16,Sweden,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.18,Austria,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.18,Belgium,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.18,Bulgaria,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.18,Croatia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.18,Cyprus,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.18,Czech Republic,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.18,Denmark,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.18,Estonia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.18,Finland,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.18,France,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.18,Germany,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.18,Greece,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.18,Hungary,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.18,Ireland,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.18,Italy,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.18,Latvia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.18,Lithuania,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.18,Luxembourg,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.18,Malta,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.18,Netherlands,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.18,Poland,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.18,Portugal,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.18,Romania,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.18,Slovakia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.18,Slovenia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.18,Spain,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.15,0406.90.18,Sweden,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.77,Austria,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.77,Belgium,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.77,Bulgaria,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.77,Croatia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.77,Cyprus,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.77,Czech Republic,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.77,Denmark,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.77,Estonia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.77,Finland,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.77,France,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.77,Germany,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.77,Greece,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.77,Hungary,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.77,Ireland,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.77,Italy,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.77,Latvia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.77,Lithuania,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.77,Luxembourg,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.77,Malta,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.77,Netherlands,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.77,Poland,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.77,Portugal,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.77,Romania,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.77,Slovakia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.77,Slovenia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.77,Spain,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.77,Sweden,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.79,Austria,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.79,Belgium,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.79,Bulgaria,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.79,Croatia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.79,Cyprus,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.79,Czech Republic,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.79,Denmark,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.79,Estonia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.79,Finland,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.79,France,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.79,Germany,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.79,Greece,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.79,Hungary,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.79,Ireland,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.79,Italy,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.79,Latvia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.79,Lithuania,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.79,Luxembourg,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.79,Malta,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.79,Netherlands,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.79,Poland,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.79,Portugal,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.79,Romania,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.79,Slovakia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.79,Slovenia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.79,Spain,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.20.79,Sweden,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.77,Austria,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.77,Belgium,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.77,Bulgaria,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.77,Croatia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.77,Cyprus,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.77,Czech Republic,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.77,Denmark,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.77,Estonia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.77,Finland,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.77,France,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.77,Germany,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.77,Greece,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.77,Hungary,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.77,Ireland,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.77,Italy,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.77,Latvia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.77,Lithuania,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.77,Luxembourg,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.77,Malta,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.77,Netherlands,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.77,Poland,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.77,Portugal,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.77,Romania,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.77,Slovakia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.77,Slovenia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.77,Spain,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.77,Sweden,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.79,Austria,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.79,Belgium,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.79,Bulgaria,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.79,Croatia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.79,Cyprus,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.79,Czech Republic,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.79,Denmark,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.79,Estonia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.79,Finland,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.79,France,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.79,Germany,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.79,Greece,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.79,Hungary,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.79,Ireland,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.79,Italy,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.79,Latvia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.79,Lithuania,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.79,Luxembourg,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.79,Malta,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.79,Netherlands,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.79,Poland,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.79,Portugal,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.79,Romania,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.79,Slovakia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.79,Slovenia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.79,Spain,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.30.79,Sweden,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.90.66,Austria,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.90.66,Belgium,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.90.66,Bulgaria,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.90.66,Croatia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.90.66,Cyprus,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.90.66,Czech Republic,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.90.66,Denmark,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.90.66,Estonia,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.90.66,Finland,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.90.66,France,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.90.66,Germany,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.90.66,Greece,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.90.66,Hungary,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.90.66,Ireland,Base Rate,,,2.0,,,Trade Dispute,10
9903.04.20,0406.90.66,Italy,Base Rate,,,2.0,,,Trade Dispute,10
